,NoOfProduct,BillingDays,InvoiceType,CurrentBillWithoutTax,TotalTax,CurrentBillWithTax,Adjustment,LastMonthPendingAmount,TotalAmountToPay,LastMonthBill,Anomaly,TypeOfAnomaly
2367,3,19,f,113.14499999999998,50.91524999999999,164.06024999999997,0.0,0.0,164.06024999999997,249,0,
2368,15,15,f,441.125,198.50625,639.63125,572.0,0.0,67.63125000000002,1271,0,
2369,33,30,r,1987.1499999999999,894.2175,2881.3675,0.0,0.0,2881.3675,2888,0,
2370,10,30,r,576.5,259.425,835.925,354.0,0.0,481.92499999999995,843,0,
2371,31,9,f,1867.05,840.1725,2707.2225,0.0,134.0,2841.2225,2712,1,InvoiceType Anomaly
2372,38,7,f,533.61,240.1245,773.7345,0.0,0.0,773.7345,3329,0,
2373,39,14,f,1092.6766666666665,491.7044999999999,1584.3811666666663,0.0,0.0,1584.3811666666663,3392,0,
2374,15,13,f,380.14166666666665,171.06375,551.2054166666667,0.0,0.0,551.2054166666667,1274,0,
2375,21,30,r,1246.55,560.9475,1807.4975,235.0,0.0,1572.4975,1812,0,
2376,4,17,f,133.28,59.976000000000006,193.256,0.0,0.0,193.256,345,0,
2377,41,30,r,3576.5499999999997,1609.4475,5185.9974999999995,0.0,209.0,5394.9974999999995,5181,1,Product Anomaly
2378,42,30,r,2536.1,1141.245,3677.345,0.0,0.0,3677.345,3680,0,
2379,50,30,r,3022.5,1360.125,4382.625,1959.0,1301.0,3724.625,4373,0,
2380,29,30,r,1729.9499999999998,778.4774999999998,2508.4275,0.0,718.0,3226.4275,2501,0,
2381,24,12,f,580.0799999999999,261.036,841.116,0.0,0.0,841.116,2109,0,
2382,44,30,r,2649.2,1192.1399999999999,3841.3399999999997,0.0,0.0,3841.3399999999997,3839,0,
2383,47,30,r,2834.85,1275.6825,4110.532499999999,0.0,0.0,4110.532499999999,4117,0,
2384,29,15,f,863.9749999999999,388.78874999999994,1252.7637499999998,0.0,0.0,1252.7637499999998,2489,0,
2385,46,30,r,2776.2999999999997,1249.3349999999998,4025.6349999999993,0.0,0.0,4025.6349999999993,4010,0,
2386,15,11,f,320.19166666666666,144.08625,464.27791666666667,0.0,204.0,668.2779166666667,1264,0,
2387,10,30,r,603.5,271.575,875.075,0.0,0.0,875.075,874,0,
2388,5,12,f,112.7,50.715,163.41500000000002,0.0,0.0,163.41500000000002,421,0,
2389,1,14,f,24.99,11.2455,36.2355,0.0,27.0,63.2355,71,0,
2390,37,11,f,819.9949999999999,368.99774999999994,1188.99275,0.0,0.0,1188.99275,3231,0,
2391,25,30,r,1503.75,676.6875,2180.4375,0.0,0.0,2180.4375,2172,0,
2392,1,8,f,13.213333333333333,5.946000000000001,19.159333333333333,0.0,0.0,19.159333333333333,71,0,
2393,4,14,f,109.75999999999999,49.391999999999996,159.152,0.0,0.0,159.152,340,0,
2394,40,19,f,1513.0333333333333,680.865,2193.8983333333335,0.0,254.0,2447.8983333333335,3474,0,
2395,16,30,r,965.8,434.61,1400.4099999999999,165.0,0.0,1235.4099999999999,1392,0,
2396,34,30,r,2042.6999999999998,919.2149999999998,2961.9149999999995,809.0,1184.0,3336.914999999999,2964,0,
2397,46,30,r,2760.2999999999997,1242.1349999999998,4002.4349999999995,0.0,0.0,4002.4349999999995,4004,0,
2398,11,12,f,252.82,113.76899999999999,366.589,0.0,0.0,366.589,923,0,
2399,25,15,f,746.875,336.09375,1082.96875,0.0,0.0,1082.96875,2171,0,
2400,38,8,f,611.44,275.148,886.5880000000001,0.0,0.0,886.5880000000001,3334,0,
2401,22,11,f,483.3033333333333,217.48649999999998,700.7898333333333,0.0,0.0,700.7898333333333,1909,0,
2402,40,12,f,956.4000000000001,430.38000000000005,1386.7800000000002,0.0,0.0,1386.7800000000002,3481,0,
2403,12,9,f,216.47999999999996,97.41599999999998,313.89599999999996,0.0,29.0,342.89599999999996,1042,0,
2404,4,30,r,220.2,99.09,319.28999999999996,0.0,0.0,319.28999999999996,325,0,
2405,14,8,f,217.78666666666663,98.00399999999998,315.7906666666666,0.0,0.0,315.7906666666666,1188,0,
2406,27,6,f,320.97,144.43650000000002,465.40650000000005,0.0,0.0,465.40650000000005,2320,0,
2407,1,19,f,19.981666666666666,8.99175,28.973416666666665,0.0,0.0,28.973416666666665,41,0,
2408,37,30,r,2209.35,994.2075,3203.5575,1201.0,0.0,2002.5575,3189,0,
2409,29,8,f,460.78666666666663,207.35399999999998,668.1406666666667,0.0,1078.0,1746.1406666666667,2515,0,
2410,31,30,r,1860.05,837.0225,2697.0725,0.0,231.0,2928.0725,2697,0,
2411,24,30,r,1432.1999999999998,644.4899999999999,2076.6899999999996,0.0,13.0,2089.6899999999996,2080,0,
2412,14,30,r,817.6999999999999,367.965,1185.665,185.0,0.0,1000.665,1173,0,
2413,37,10,f,735.4499999999999,330.9525,1066.4025,0.0,0.0,1066.4025,3201,0,
2414,47,30,r,2810.85,1264.8825,4075.7325,1670.0,0.0,2405.7325,4078,0,
2415,7,8,f,109.55999999999999,49.302,158.862,0.0,0.0,158.862,596,0,
2416,5,30,r,298.75,134.4375,433.1875,0.0,0.0,433.1875,432,0,
2417,20,9,f,354.59999999999997,159.57,514.17,0.0,0.0,514.17,1723,0,
2418,8,30,r,454.4,204.48,658.88,0.0,152.0,810.88,657,0,
2419,33,11,f,731.9216666666665,329.3647499999999,1061.2864166666664,0.0,0.0,1061.2864166666664,2904,0,
2420,14,30,r,821.6999999999999,369.765,1191.465,0.0,0.0,1191.465,1179,0,
2421,18,11,f,394.86333333333323,177.68849999999995,572.5518333333332,0.0,0.0,572.5518333333332,1554,0,
2422,27,10,f,540.9499999999999,243.42749999999995,784.3774999999998,0.0,0.0,784.3774999999998,2358,0,
2423,49,30,r,2931.95,1319.3775,4251.327499999999,0.0,0.0,4251.327499999999,4253,0,
2424,27,30,r,1630.85,733.8825,2364.7325,281.0,0.0,2083.7325,2360,0,
2425,42,8,f,675.2266666666667,303.85200000000003,979.0786666666668,0.0,671.0,1650.0786666666668,3674,0,
2426,49,15,f,1467.975,660.58875,2128.56375,0.0,0.0,2128.56375,4242,0,
2427,38,17,f,1302.71,586.2195,1888.9295000000002,0.0,0.0,1888.9295000000002,3349,0,
2428,34,30,r,2034.6999999999998,915.6149999999999,2950.3149999999996,0.0,0.0,2950.3149999999996,2949,0,
2429,48,30,r,2881.3999999999996,1296.6299999999999,4178.03,1369.0,0.0,2809.0299999999997,4178,0,
2430,31,30,r,3361.05,1512.4725,4873.5225,0.0,0.0,4873.5225,4875,1,Product Anomaly
2431,26,30,r,1543.3,694.485,2237.785,0.0,0.0,2237.785,2220,0,
2432,25,30,r,1507.75,678.4875,2186.2375,0.0,0.0,2186.2375,2187,0,
2433,18,20,f,1055.8999999999999,475.1549999999999,1531.0549999999998,0.0,0.0,1531.0549999999998,1517,1,InvoiceType Anomaly
2434,11,7,f,149.345,67.20524999999999,216.55025,0.0,0.0,216.55025,931,0,
2435,10,12,f,235.0,105.75,340.75,104.0,0.0,236.75,853,0,
2436,21,30,r,1246.55,560.9475,1807.4975,0.0,115.0,1922.4975,1807,0,
2437,20,30,r,1178.0,530.1,1708.1,765.0,0.0,943.0999999999999,1714,0,
2438,7,11,f,142.57833333333332,64.16024999999999,206.7385833333333,0.0,90.0,296.7385833333333,560,0,
2439,33,30,r,1970.1499999999999,886.5675,2856.7174999999997,0.0,0.0,2856.7174999999997,2873,0,
2440,13,6,f,152.83,68.7735,221.6035,0.0,315.0,536.6034999999999,1113,0,
2441,29,30,r,1735.9499999999998,781.1774999999999,2517.1274999999996,0.0,0.0,2517.1274999999996,2503,0,
2442,9,30,r,514.9499999999999,231.72749999999996,746.6774999999999,0.0,0.0,746.6774999999999,744,0,
2443,19,19,f,708.3516666666667,318.75825000000003,1027.1099166666668,0.0,0.0,1027.1099166666668,1627,0,
2444,32,6,f,380.92,171.41400000000002,552.3340000000001,0.0,0.0,552.3340000000001,2762,0,
2445,2,30,r,93.1,41.895,134.995,0.0,0.0,134.995,140,0,
2446,41,30,r,2462.5499999999997,1108.1474999999998,3570.6974999999993,153.0,0.0,3417.6974999999993,3567,0,
2447,21,8,f,336.4133333333333,151.386,487.79933333333327,0.0,0.0,487.79933333333327,1819,0,
2448,47,18,f,1705.11,767.2995,2472.4094999999998,0.0,1521.0,3993.4094999999998,4102,0,
2449,29,18,f,1746.9499999999998,786.1274999999998,2533.0774999999994,0.0,0.0,2533.0774999999994,2524,1,InvoiceType Anomaly
2450,25,30,r,1481.75,666.7875,2148.5375,0.0,0.0,2148.5375,2142,0,
2451,27,30,r,1615.85,727.1325,2342.9825,0.0,0.0,2342.9825,2331,0,
2452,8,7,f,106.02666666666666,47.711999999999996,153.73866666666666,0.0,259.0,412.73866666666663,659,0,
2453,24,17,f,822.3466666666666,370.056,1192.4026666666666,539.0,0.0,653.4026666666666,2118,0,
2454,18,30,r,1085.8999999999999,488.6549999999999,1574.5549999999998,560.0,0.0,1014.5549999999998,1587,0,
2455,42,30,r,2508.1,1128.645,3636.745,0.0,272.0,3908.745,3624,0,
2456,10,30,r,600.5,270.225,870.725,333.0,0.0,537.725,871,0,
2457,23,30,r,1375.6499999999999,619.0424999999999,1994.6924999999997,0.0,0.0,1994.6924999999997,1999,0,
2458,21,30,r,1241.55,62.0775,1303.6275,0.0,0.0,1303.6275,1795,1,Tax Anomaly
2459,26,30,r,1550.3,697.635,2247.935,0.0,0.0,2247.935,2247,0,
2460,39,30,r,2334.45,1050.5024999999998,3384.9524999999994,0.0,0.0,3384.9524999999994,3385,0,
2461,17,16,f,538.3199999999999,242.24399999999997,780.5639999999999,0.0,0.0,780.5639999999999,1475,0,
2462,35,30,r,2111.25,950.0625,3061.3125,0.0,0.0,3061.3125,3056,0,
2463,28,30,r,1672.3999999999999,752.58,2424.98,0.0,0.0,2424.98,2427,0,
2464,41,30,r,2456.5499999999997,122.82749999999999,2579.3774999999996,0.0,0.0,2579.3774999999996,3560,1,Tax Anomaly
2465,17,20,f,681.5666666666666,306.705,988.2716666666665,0.0,0.0,988.2716666666665,1473,0,
2466,40,19,f,1516.1999999999998,682.2899999999998,2198.49,0.0,0.0,2198.49,3457,0,
2467,27,30,r,1615.85,727.1325,2342.9825,0.0,0.0,2342.9825,2336,0,
2468,13,17,f,426.2183333333333,191.79824999999997,618.0165833333333,0.0,0.0,618.0165833333333,1091,0,
2469,35,15,f,1047.625,471.43125,1519.05625,0.0,1218.0,2737.05625,3035,0,
2470,11,12,f,266.02,119.709,385.729,0.0,0.0,385.729,964,0,
2471,29,30,r,1728.9499999999998,778.0274999999998,2506.9774999999995,0.0,1012.0,3518.9774999999995,2523,0,
2472,6,12,f,143.72,64.67399999999999,208.394,232.0,0.0,-23.605999999999995,519,0,
2473,22,30,r,1303.1,586.395,1889.495,823.0,0.0,1066.495,1893,0,
2474,29,30,r,1728.9499999999998,778.0274999999998,2506.9774999999995,0.0,0.0,2506.9774999999995,2512,0,
2475,4,30,r,219.2,10.96,230.16,0.0,0.0,230.16,303,1,Tax Anomaly
2476,39,8,f,625.4533333333333,281.45399999999995,906.9073333333332,0.0,0.0,906.9073333333332,3382,0,
2477,29,30,r,1744.9499999999998,785.2274999999998,2530.1775,0.0,0.0,2530.1775,2519,0,
2478,38,9,f,688.47,309.8115,998.2815,0.0,0.0,998.2815,3313,0,
2479,22,30,r,1299.1,584.5949999999999,1883.6949999999997,0.0,0.0,1883.6949999999997,1903,0,
2480,44,30,r,2661.2,1197.54,3858.74,1619.0,0.0,5477.74,3857,1,Adjustment Anomaly
2481,40,30,r,2403.0,1081.35,3484.35,0.0,0.0,3484.35,3474,0,
2482,31,17,f,1047.2283333333332,471.25274999999993,1518.4810833333331,721.0,0.0,797.4810833333331,2678,0,
2483,49,6,f,589.39,265.2255,854.6155,0.0,0.0,854.6155,4271,0,
2484,32,15,f,961.8,432.81,1394.61,0.0,0.0,1394.61,2780,0,
2485,8,30,r,462.4,208.08,670.48,198.0,0.0,472.48,664,0,
2486,3,8,f,44.97333333333333,20.237999999999996,65.21133333333333,23.0,0.0,42.21133333333333,255,0,
2487,21,17,f,712.6116666666667,320.67525,1033.2869166666667,0.0,0.0,1033.2869166666667,1836,0,
2488,25,30,r,1496.75,673.5375,2170.2875,0.0,0.0,2170.2875,2171,0,
2489,24,5,f,239.86666666666662,107.93999999999998,347.8066666666666,0.0,0.0,347.8066666666666,2088,0,
2490,28,10,f,553.4666666666666,249.05999999999997,802.5266666666665,0.0,0.0,802.5266666666665,2409,0,
2491,30,19,f,1137.7833333333333,512.0025,1649.7858333333334,171.0,0.0,1478.7858333333334,2606,0,
2492,26,13,f,670.4966666666667,301.7235,972.2201666666667,1001.0,0.0,-28.779833333333272,2242,0,
2493,4,11,f,84.77333333333333,38.147999999999996,122.92133333333332,0.0,0.0,122.92133333333332,330,0,
2494,17,30,r,994.3499999999999,447.4574999999999,1441.8075,584.0,0.0,857.8074999999999,1438,0,
2495,24,30,r,1446.1999999999998,650.79,2096.99,0.0,0.0,2096.99,2103,0,
2496,16,30,r,943.8,424.71,1368.51,0.0,0.0,1368.51,1372,0,
2497,8,30,r,467.4,210.33,677.73,0.0,0.0,677.73,676,0,
2498,30,5,f,302.25,136.0125,438.2625,548.0,0.0,-109.73750000000001,2642,0,
2499,39,18,f,1398.2699999999998,629.2214999999999,2027.4914999999996,0.0,0.0,2027.4914999999996,3394,0,
2500,7,10,f,140.2833333333333,63.12749999999998,203.4108333333333,55.0,0.0,148.4108333333333,601,0,
2501,46,30,r,2753.2999999999997,1238.985,3992.285,0.0,0.0,3992.285,3987,0,
2502,13,30,r,777.15,349.7175,1126.8674999999998,0.0,233.0,1359.8674999999998,1127,0,
2503,5,30,r,275.75,124.0875,399.8375,0.0,0.0,399.8375,401,0,
2504,18,30,r,1069.8999999999999,481.4549999999999,1551.3549999999998,0.0,0.0,1551.3549999999998,1539,0,
2505,20,18,f,714.6,321.57,1036.17,0.0,0.0,1036.17,1730,0,
2506,32,9,f,573.4799999999999,258.066,831.5459999999998,0.0,0.0,831.5459999999998,2772,0,
2507,34,30,r,2037.6999999999998,916.9649999999998,2954.6649999999995,0.0,0.0,2954.6649999999995,2952,0,
2508,29,30,r,1751.9499999999998,788.3774999999998,2540.3274999999994,1207.0,606.0,1939.3274999999994,2552,0,
2509,21,30,r,1263.55,568.5975,1832.1475,0.0,134.0,1966.1475,1851,0,
2510,7,14,f,192.19666666666666,86.4885,278.68516666666665,0.0,0.0,278.68516666666665,591,0,
2511,10,30,r,583.5,262.575,846.075,0.0,0.0,846.075,858,0,
2512,1,6,f,11.51,5.179500000000001,16.689500000000002,0.0,10.0,26.689500000000002,76,0,
2513,41,9,f,2456.5499999999997,1105.4474999999998,3561.9974999999995,0.0,0.0,3561.9974999999995,3553,1,InvoiceType Anomaly
2514,18,14,f,507.21999999999997,228.24899999999997,735.4689999999999,0.0,0.0,735.4689999999999,1583,0,
2515,29,19,f,1107.668333333333,498.4507499999999,1606.119083333333,0.0,0.0,1606.119083333333,2541,0,
2516,6,12,f,134.92,60.714,195.634,0.0,0.0,195.634,498,0,
2517,17,17,f,565.7316666666666,254.57924999999994,820.3109166666666,0.0,37.0,857.3109166666666,1453,0,
2518,4,6,f,42.24,19.008000000000003,61.248000000000005,0.0,5.0,66.248,314,0,
2519,12,6,f,141.92,63.864,205.784,0.0,0.0,205.784,1023,0,
2520,43,18,f,1551.39,698.1255,2249.5155,0.0,0.0,2249.5155,3745,0,
2521,40,6,f,480.8,216.36,697.1600000000001,0.0,640.0,1337.16,3484,0,
2522,28,30,r,1686.3999999999999,758.88,2445.2799999999997,0.0,1010.0,3455.2799999999997,2440,0,
2523,39,16,f,1250.9066666666665,562.9079999999999,1813.8146666666664,0.0,0.0,1813.8146666666664,3408,0,
2524,17,12,f,998.3499999999999,449.25749999999994,1447.6074999999998,0.0,0.0,1447.6074999999998,1459,1,InvoiceType Anomaly
2525,18,13,f,468.38999999999993,210.77549999999997,679.1654999999998,80.0,0.0,599.1654999999998,1584,0,
2526,25,10,f,493.91666666666663,222.2625,716.1791666666666,0.0,0.0,716.1791666666666,2141,0,
2527,40,30,r,2409.0,1084.05,3493.05,0.0,0.0,3493.05,3487,0,
2528,17,17,f,578.1983333333333,260.18924999999996,838.3875833333332,0.0,494.0,1332.3875833333332,1480,0,
2529,3,9,f,53.59499999999999,24.117749999999997,77.71274999999999,0.0,12.0,89.71274999999999,266,0,
2530,15,30,r,873.25,392.9625,1266.2125,0.0,0.0,1266.2125,1278,0,
2531,37,5,f,372.22499999999997,167.50125,539.7262499999999,0.0,0.0,539.7262499999999,3233,0,
2532,49,18,f,1774.7699999999998,798.6465,2573.4165,0.0,0.0,2573.4165,4274,0,
2533,38,9,f,685.47,308.4615,993.9315,0.0,0.0,993.9315,3304,0,
2534,22,30,r,1326.1,596.7449999999999,1922.8449999999998,0.0,0.0,1922.8449999999998,1927,0,
2535,3,30,r,169.64999999999998,76.34249999999999,245.99249999999995,0.0,0.0,245.99249999999995,238,0,
2536,39,30,r,3873.45,1743.0525,5616.5025,0.0,0.0,5616.5025,5625,1,Product Anomaly
2537,23,30,r,1387.6499999999999,624.4424999999999,2012.0924999999997,0.0,0.0,2012.0924999999997,1999,0,
2538,11,30,r,634.05,285.3225,919.3725,0.0,0.0,919.3725,911,0,
2539,22,30,r,1320.1,594.045,1914.145,0.0,0.0,1914.145,1910,0,
2540,6,11,f,132.10999999999999,59.449499999999986,191.55949999999996,0.0,0.0,191.55949999999996,517,0,
2541,21,11,f,461.8349999999999,207.82574999999997,669.6607499999999,0.0,0.0,669.6607499999999,1808,0,
2542,24,30,r,2692.2,1211.4899999999998,3903.6899999999996,0.0,137.0,4040.6899999999996,3914,1,Product Anomaly
2543,29,30,r,1747.9499999999998,786.5774999999999,2534.5274999999997,0.0,0.0,2534.5274999999997,2535,0,
2544,48,11,f,1059.0799999999997,476.58599999999984,1535.6659999999995,0.0,0.0,1535.6659999999995,4187,0,
2545,13,5,f,129.35833333333332,58.21124999999999,187.5695833333333,0.0,0.0,187.5695833333333,1129,0,
2546,36,16,f,1148.6933333333332,516.9119999999999,1665.605333333333,0.0,0.0,1665.605333333333,3120,0,
2547,15,18,f,532.9499999999999,239.82749999999996,772.7774999999999,0.0,537.0,1309.7775,1285,0,
2548,44,20,f,1764.1333333333332,793.86,2557.9933333333333,0.0,0.0,2557.9933333333333,3837,0,
2549,24,9,f,429.35999999999996,193.21199999999996,622.5719999999999,81.0,0.0,541.5719999999999,2069,0,
2550,9,30,r,515.9499999999999,232.17749999999995,748.1274999999998,0.0,0.0,748.1274999999998,753,0,
2551,29,30,r,1754.9499999999998,789.7274999999998,2544.6775,0.0,0.0,2544.6775,2530,0,
2552,28,20,f,1111.6,500.2199999999999,1611.8199999999997,0.0,0.0,1611.8199999999997,2411,0,
2553,49,14,f,1368.71,615.9195000000001,1984.6295,0.0,0.0,1984.6295,4245,0,
2554,32,30,r,1905.6,857.52,2763.12,0.0,0.0,2763.12,2768,0,
2555,41,30,r,2460.5499999999997,1107.2475,3567.7974999999997,0.0,0.0,3567.7974999999997,3568,0,
2556,45,16,f,1437.7333333333333,646.98,2084.713333333333,0.0,0.0,2084.713333333333,3903,0,
2557,12,30,r,718.5999999999999,323.36999999999995,1041.9699999999998,0.0,0.0,1041.9699999999998,1034,0,
2558,5,30,r,275.75,124.0875,399.8375,0.0,0.0,399.8375,395,0,
2559,37,17,f,1256.4983333333332,565.4242499999999,1821.922583333333,0.0,0.0,1821.922583333333,3204,0,
2560,17,30,r,2222.35,1000.0575,3222.4075,0.0,0.0,3222.4075,3210,1,Product Anomaly
2561,31,10,f,615.0166666666667,276.7575,891.7741666666666,0.0,508.0,1399.7741666666666,2670,0,
2562,50,17,f,1711.05,769.9725,2481.0225,0.0,0.0,2481.0225,4375,0,
2563,36,11,f,796.6933333333332,358.5119999999999,1155.205333333333,0.0,0.0,1155.205333333333,3142,0,
2564,4,30,r,220.2,99.09,319.28999999999996,0.0,134.0,453.28999999999996,311,0,
2565,18,30,r,1055.8999999999999,475.1549999999999,1531.0549999999998,0.0,0.0,1531.0549999999998,1522,0,
2566,29,30,r,1748.9499999999998,787.0274999999998,2535.9774999999995,0.0,1119.0,1416.9774999999995,2538,1,LastMonth Pending Anomaly
2567,43,14,f,1206.6366666666668,542.9865,1749.6231666666667,0.0,147.0,1896.6231666666667,3749,0,
2568,44,30,r,2641.2,1188.54,3829.74,0.0,242.0,4071.74,3829,0,
2570,41,30,r,2480.5499999999997,1116.2475,3596.7974999999997,0.0,0.0,3596.7974999999997,3590,0,
2571,35,30,r,2100.25,945.1125,3045.3625,0.0,0.0,3045.3625,3039,0,
2572,21,30,r,1242.55,559.1475,1801.6975,0.0,0.0,1801.6975,1816,0,
2573,19,8,f,304.92,137.21400000000003,442.134,0.0,204.0,646.134,1656,0,
2574,9,30,r,540.9499999999999,243.42749999999995,784.3774999999998,0.0,0.0,784.3774999999998,790,0,
2575,35,14,f,976.85,439.5825,1416.4325,0.0,0.0,1416.4325,3025,0,
2576,25,30,r,1499.75,674.8875,2174.6375,0.0,0.0,2174.6375,2177,0,
2577,3,16,f,94.74666666666666,42.635999999999996,137.38266666666664,0.0,0.0,137.38266666666664,254,0,
2578,41,10,f,818.1833333333332,368.18249999999995,1186.365833333333,0.0,0.0,1186.365833333333,3575,0,
2579,21,30,r,1250.55,562.7475,1813.2975,0.0,0.0,1813.2975,1815,0,
2580,20,17,f,682.2666666666667,307.02,989.2866666666666,187.0,0.0,802.2866666666666,1748,0,
2581,14,30,r,828.6999999999999,372.915,1201.615,0.0,409.0,1610.615,1196,0,
2582,38,30,r,2265.9,1019.655,3285.5550000000003,0.0,1413.0,4698.555,3285,0,
2583,19,15,f,562.225,253.00125,815.22625,0.0,0.0,815.22625,1638,0,
2584,15,30,r,899.25,404.6625,1303.9125,307.0,0.0,996.9124999999999,1310,0,
2585,36,30,r,2152.7999999999997,968.7599999999999,3121.5599999999995,0.0,0.0,3121.5599999999995,3125,0,
2586,1,11,f,12.668333333333331,5.700749999999999,18.36908333333333,0.0,0.0,18.36908333333333,49,0,
2587,15,18,f,539.55,242.79749999999996,782.3474999999999,0.0,0.0,782.3474999999999,1303,0,
2588,26,15,f,773.65,348.1425,1121.7925,0.0,0.0,1121.7925,2244,0,
2589,46,7,f,647.8033333333333,291.51149999999996,939.3148333333332,0.0,0.0,939.3148333333332,4021,0,
2590,4,14,f,110.22666666666666,49.602,159.82866666666666,99.0,0.0,60.82866666666666,346,0,
2591,18,30,r,1070.8999999999999,481.9049999999999,1552.8049999999998,0.0,0.0,1552.8049999999998,1561,0,
2592,17,30,r,1002.3499999999999,451.05749999999995,1453.4074999999998,0.0,0.0,1453.4074999999998,1446,0,
2593,39,13,f,1021.1283333333333,459.50775,1480.6360833333333,0.0,0.0,1480.6360833333333,3417,0,
2594,34,30,r,2026.6999999999998,912.0149999999999,2938.7149999999997,0.0,910.0,3848.7149999999997,2930,0,
2595,4,15,f,105.1,47.295,152.39499999999998,0.0,30.0,182.39499999999998,303,0,
2596,42,30,r,2531.1,1138.995,3670.095,0.0,0.0,3670.095,3671,0,
2597,8,16,f,253.54666666666665,114.09599999999999,367.6426666666666,0.0,0.0,367.6426666666666,684,0,
2598,26,30,r,1561.3,702.585,2263.885,133.0,0.0,2130.885,2259,0,
2599,14,30,r,823.6999999999999,370.665,1194.365,435.0,265.0,1024.365,1199,0,
2600,12,30,r,696.5999999999999,34.83,731.43,0.0,0.0,731.43,1004,1,Tax Anomaly
2601,2,30,r,108.1,48.645,156.745,0.0,25.0,181.745,155,0,
2602,27,6,f,321.57,144.7065,466.2765,0.0,0.0,466.2765,2329,0,
2603,16,30,r,947.8,426.51,1374.31,0.0,0.0,1374.31,1368,0,
2604,14,30,r,817.6999999999999,367.965,1185.665,0.0,0.0,1185.665,1188,0,
2605,39,6,f,471.28999999999996,212.0805,683.3705,0.0,0.0,683.3705,3421,0,
2606,12,30,r,724.5999999999999,326.06999999999994,1050.6699999999998,0.0,436.0,1486.6699999999998,1049,0,
2607,9,30,r,533.9499999999999,240.27749999999997,774.2275,0.0,92.0,866.2275,790,0,
2608,46,30,r,2752.2999999999997,137.61499999999998,2889.9149999999995,0.0,0.0,2889.9149999999995,3988,1,Tax Anomaly
2609,40,30,r,2398.0,1079.1,3477.1,0.0,0.0,3477.1,3472,0,
2610,31,30,r,1842.05,828.9225,2670.9725,0.0,1207.0,3877.9725,2672,0,
2611,18,30,r,1082.8999999999999,487.30499999999995,1570.205,0.0,43.0,1613.205,1569,0,
2612,4,10,f,74.39999999999999,33.48,107.88,0.0,0.0,107.88,328,0,
2613,37,30,r,2217.35,997.8075,3215.1575,1338.0,953.0,2830.1574999999993,3204,0,
2614,13,30,r,2270.15,1021.5675,3291.7175,0.0,0.0,3291.7175,3300,1,Product Anomaly
2615,30,30,r,1783.5,802.575,2586.075,0.0,0.0,2586.075,2578,0,
